gruzy	-1.9	0.9434	[-1, -2, -1, -2, -1, -2, -4, -1, -3, -2]
sabotaż	-2.4	0.91652	[-3, -3, -3, -2, -2, -4, -2, -3, -1, -1]
smutny	-2.1	0.9434	[-1, -1, -2, -2, -3, -2, -3, -2, -4, -1]
zasmucać	-2.6	0.4899	[-2, -3, -2, -3, -2, -3, -2, -3, -3, -3]
zasmucony	-2.4	0.4899	[-3, -2, -3, -2, -3, -3, -2, -2, -2, -2]
zasmucające	-2.2	0.4	[-3, -2, -2, -2, -2, -2, -3, -2, -2, -2]
zasmuca	-1.9	0.7	[-3, -1, -1, -1, -2, -2, -2, -2, -3, -2]
smutniejszy	-2.4	0.91652	[-2, -2, -3, -4, -3, -1, -3, -1, -2, -3]
najsmutniejszy	-3.0	0.63246	[-4, -3, -2, -3, -3, -2, -3, -4, -3, -3]
niestety	-1.8	0.6	[-2, -2, -2, -1, -2, -3, -2, -1, -1, -2]
smutek	-1.9	0.3	[-2, -1, -2, -2, -2, -2, -2, -2, -2, -2]
bezpieczna	1.9	0.3	[2, 1, 2, 2, 2, 2, 2, 2, 2, 2]
kasiarz	-0.7	1.61555	[-3, -2, 0, -3, 0, -2, 0, 1, 2, 0]
włamywacze	-0.9	1.04403	[-1, 0, -2, 0, -1, 0, 0, -3, 0, -2]
włamywanie się do sejfów	-0.9	0.9434	[0, 0, 0, 0, -2, 0, -1, -2, -2, -2]
włamania do sejfów	-0.7	1.67631	[-2, -1, -2, -4, 2, -1, -1, 0, 1, 1]
zabezpieczenie	1.6	0.4899	[2, 2, 1, 1, 1, 2, 2, 2, 2, 1]
chronione	1.5	0.92195	[1, 2, 2, 0, 2, 0, 3, 1, 2, 2]
ochrona	1.1	0.7	[2, 1, 1, 0, 1, 0, 2, 1, 1, 2]
zabezpieczenia	1.4	0.66332	[1, 2, 1, 1, 0, 2, 2, 2, 2, 1]
przechowanie	1.4	0.66332	[3, 1, 1, 2, 1, 1, 2, 1, 1, 1]
bezpieczne światło	1.1	1.22066	[0, 3, 0, 2, 0, 3, 0, 2, 1, 0]
światła awaryjne	0.8	1.07703	[0, 3, 1, 0, 0, 2, 0, 2, 0, 0]
bezpiecznie	2.2	0.74833	[2, 2, 2, 3, 4, 2, 2, 1, 2, 2]
bezpieczeństwo	1.5	0.67082	[1, 1, 1, 1, 3, 1, 2, 2, 2, 1]
bezpieczniejszy	1.8	0.6	[2, 1, 2, 3, 2, 2, 1, 1, 2, 2]
sejfy	0.4	0.8	[0, 0, 2, 0, 0, 0, 0, 0, 2, 0]
najbezpieczniejszy	1.7	1.61555	[2, 2, 2, 2, -3, 3, 3, 2, 2, 2]
zabezpieczenia	1.5	1.0247	[2, 0, 1, 3, 2, 1, 3, 1, 0, 2]
bezpieczeństwo	1.8	0.6	[2, 2, 2, 2, 1, 1, 2, 3, 1, 2]
ochroniarz	0.3	0.64031	[0, 0, 0, 0, 2, 0, 1, 0, 0, 0]
istotny	1.1	1.22066	[1, 3, 0, -1, 0, 1, 2, 1, 1, 3]
soczysty	-1.0	1.18322	[-2, -1, 2, -2, -2, 0, -1, -1, -2, -1]
sarkazm	-0.9	0.7	[0, -2, -1, -1, 0, 0, -1, -1, -2, -1]
sarkazmy	-0.9	0.7	[0, -1, 0, -1, -1, -2, 0, -1, -1, -2]
sarkastyczny	-1.0	0.7746	[-1, -1, -1, -1, -1, -1, -1, -2, 1, -2]
sarkastycznie	-1.1	1.37477	[-1, -4, 1, -1, -1, -2, 1, -2, -1, -1]
zadowolenie	1.9	0.9434	[1, 3, 2, 4, 2, 1, 1, 1, 2, 2]
satysfakcje	2.1	0.7	[3, 3, 3, 1, 2, 2, 1, 2, 2, 2]
zadowalająco	1.6	1.11355	[1, 2, 2, -1, 2, 1, 3, 3, 1, 2]
zadowolenie	1.5	0.5	[1, 2, 1, 2, 2, 1, 2, 1, 2, 1]
zadowalający	1.5	0.67082	[2, 3, 1, 1, 1, 2, 2, 1, 1, 1]
zadowalający	1.9	0.83066	[3, 1, 2, 1, 2, 3, 1, 2, 3, 1]
zadowolona	1.8	0.6	[2, 2, 2, 1, 1, 2, 3, 1, 2, 2]
zadowala	1.8	0.6	[3, 1, 2, 1, 1, 2, 2, 2, 2, 2]
usatysfakcjonować	2.0	0.63246	[3, 2, 2, 2, 2, 1, 1, 2, 3, 2]
dogadzający	2.0	1.48324	[2, 3, 2, 1, 3, 3, 3, 2, -2, 3]
zadowalająco	1.9	0.9434	[1, 2, 2, 1, 2, 1, 4, 1, 3, 2]
okrutny	-2.0	1.73205	[-3, -4, -3, 1, -2, -1, -3, -4, -2, 1]
dziki	-2.0	1.34164	[-1, 0, -4, -3, -3, -3, -2, 0, -1, -3]
dziko	-2.2	0.74833	[-2, -1, -3, -2, -2, -1, -2, -3, -3, -3]
dzikość	-2.6	1.0198	[-3, -1, -2, -3, -2, -1, -4, -4, -3, -3]
dzikusy	-0.9	1.86815	[-2, 3, -1, -3, -2, 2, -3, -1, -1, -1]
dzikość	-1.9	1.75784	[-3, 1, -3, -4, -3, 1, -2, -3, 0, -3]
dzikość	-2.5	1.62788	[-2, -3, -3, -3, 2, -3, -3, -4, -4, -2]
dzicy	-2.4	1.0198	[-2, -2, -3, -4, -3, -3, -2, 0, -2, -3]
ratować	2.2	1.16619	[1, 3, 3, 1, 2, 1, 2, 4, 1, 4]
zapisane	1.8	0.6	[1, 2, 2, 2, 1, 3, 2, 2, 1, 2]
oszustwo	-2.7	0.64031	[-2, -3, -3, -3, -2, -2, -4, -3, -3, -2]
oszustwa	-2.8	0.87178	[-3, -1, -3, -4, -4, -3, -2, -2, -3, -3]
skandal	-1.9	1.81384	[-3, -2, -2, -4, 3, -3, -3, -1, -2, -2]
skandaliczny	-2.4	0.8	[-2, -1, -3, -2, -4, -2, -3, -3, -2, -2]
skandale	-2.2	0.9798	[-2, -3, -3, -2, -1, 0, -3, -3, -2, -3]
kozioł ofiarny	-1.7	0.64031	[-3, -2, -2, -2, -1, -1, -1, -2, -1, -2]
kozły ofiarne	-1.4	0.8	[-1, -2, -2, -1, 0, -2, -2, 0, -2, -2]
przestraszyć	-2.2	0.87178	[-2, -2, -4, -2, -3, -1, -2, -1, -2, -3]
strach na wróble	-0.8	0.9798	[-1, 0, -1, 0, 0, 0, -2, -3, -1, 0]
strachy na wróble	-0.7	1.1	[2, 0, -1, -1, -1, -2, -1, -2, 0, -1]
przestraszony	-1.9	0.7	[-1, -1, -2, -3, -2, -3, -1, -2, -2, -2]
panikarz	-2.1	0.53852	[-1, -2, -2, -3, -2, -2, -3, -2, -2, -2]
straszyciele	-2.0	1.0	[-2, -2, 0, -4, -2, -2, -1, -2, -3, -2]
przerażający	-1.7	0.78102	[-2, -1, -1, -2, -3, -1, -3, -1, -2, -1]
odstraszacze	-1.3	0.9	[-1, -2, -1, 0, 0, -1, -3, -2, -1, -2]
przeraża	-1.4	0.4899	[-1, -1, -2, -1, -1, -2, -1, -2, -2, -1]
przerażający	-1.7	0.64031	[-1, -1, -2, -2, -1, -2, -1, -2, -3, -2]
straszyć	-1.9	1.22066	[-3, -2, -1, -3, -1, -3, -2, -2, 1, -3]
straszny	-2.2	0.87178	[-2, -1, -4, -3, -3, -2, -2, -2, -2, -1]
sceptyk	-1.0	0.89443	[-3, 0, -1, -1, -1, 0, 0, -2, -1, -1]
sceptyczny	-1.2	0.4	[-1, -1, -1, -1, -1, -1, -1, -2, -2, -1]
sceptycyzm	-0.8	0.87178	[-1, -2, -2, 0, 0, -1, 1, -1, -1, -1]
sceptycy	-0.7	0.78102	[0, 0, 0, -1, -2, 0, -1, -1, 0, -2]
nakrzyczeć	-1.7	0.78102	[-2, -1, -1, -1, -3, -3, -2, -2, -1, -1]
szufelka	0.6	0.8	[0, 0, 1, 0, 2, 0, 2, 0, 1, 0]
pogarda	-1.7	0.64031	[-2, -3, -2, -1, -1, -1, -1, -2, -2, -2]
pogardliwy	-1.8	1.16619	[-3, -3, -2, -1, -4, 0, -2, -1, -1, -1]
krzyk	-1.7	0.78102	[0, -3, -1, -1, -2, -2, -2, -2, -2, -2]
krzyknął	-1.3	1.1	[-2, -3, -2, -1, -1, -2, -2, -1, 1, 0]
krzykacze	-1.5	0.92195	[-2, -1, -2, -2, -2, -2, -1, -2, 1, -2]
krzyczeć	-1.6	0.8	[0, -1, -1, -2, -3, -1, -2, -2, -2, -2]
krzyki	-1.2	0.9798	[-1, -2, -2, -1, -1, -2, 1, -2, 0, -2]
śruba	-0.4	0.91652	[-1, -2, -1, 0, 0, 1, 0, -1, 1, -1]
wirująca piłka	-0.2	0.87178	[0, -1, 0, 0, 1, 1, -1, 0, -2, 0]
wariatki	-0.3	1.00499	[-2, 0, -2, -1, 0, 1, 0, 1, 0, 0]
fasolka szparagowa	0.3	0.64031	[0, 0, 0, 0, 0, 1, 0, 2, 0, 0]
Śrubokręt	0.3	0.45826	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
śrubokręty	0.1	0.53852	[-1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
pijany	-2.2	0.4	[-2, -2, -2, -2, -2, -3, -3, -2, -2, -2]
popieprzony	-1.5	0.67082	[-2, -2, -2, -1, -1, 0, -2, -1, -2, -2]
śrubokręt	-1.2	0.87178	[-1, -2, -1, -2, 0, 0, -2, 0, -2, -2]
śrubokręty	-0.5	1.5	[-2, -2, 0, -2, 0, 2, 2, -1, 0, -2]
bardziej pokręcony	-0.6	1.2	[0, -1, 2, -2, -1, -2, -1, -1, 1, -1]
najgłupszy	-2.0	0.89443	[-3, -2, -2, -4, -1, -2, -1, -1, -2, -2]
pieprzenie	-0.5	1.80278	[-2, 0, -2, 3, -2, -1, -2, 1, 2, -2]
pieprzenie	-0.9	0.9434	[-1, 0, 0, 0, -1, -1, -3, -2, 0, -1]
śrubokręt	0.1	1.04403	[2, -1, 0, 0, 0, 1, 0, 1, -2, 0]
śruby	-1.0	1.09545	[0, -3, 0, 0, -1, 0, -2, -2, -2, 0]
schrzanić	-1.7	0.9	[-2, -2, -2, 1, -2, -2, -2, -2, -2, -2]
wpadki	-1.0	1.61245	[-2, -2, -2, -2, 0, 2, -2, -2, 2, -2]
ślimak	-0.4	0.66332	[0, -1, 0, 0, 0, 0, -2, 0, -1, 0]
ślimaki	-0.1	1.22066	[-3, 0, -1, 0, 0, 0, 0, 2, 1, 0]
ciemny	-1.4	0.8	[-2, -2, -1, -1, -1, 0, -2, -1, -3, -1]
byczy	2.1	1.22066	[3, 3, 0, 3, 2, 3, 1, 3, 0, 3]
przepysznie	1.5	1.43178	[2, 3, 3, -2, 1, 1, 2, 3, 1, 1]
scumbag	-3.2	0.6	[-4, -3, -3, -2, -3, -4, -3, -3, -4, -3]
bezpieczne	1.4	0.4899	[1, 2, 1, 1, 2, 1, 1, 2, 2, 1]
zabezpieczone	1.7	0.78102	[2, 2, 3, 1, 1, 2, 2, 0, 2, 2]
bezpiecznie	1.4	0.8	[2, 0, 1, 2, 1, 1, 1, 3, 2, 1]
zabezpieczenie	1.1	0.7	[0, 2, 1, 1, 1, 0, 2, 2, 1, 1]
bezpieczeństwo	1.4	0.66332	[2, 1, 1, 3, 1, 1, 1, 1, 2, 1]
zabezpieczacz	1.5	0.67082	[1, 2, 2, 2, 1, 2, 1, 0, 2, 2]
zabezpieczenia	0.6	0.91652	[1, 3, 0, 0, 1, 0, 0, 0, 0, 1]
zabezpiecza	1.3	0.64031	[1, 2, 2, 1, 1, 2, 1, 0, 2, 1]
najbezpieczniejszy	2.6	0.8	[3, 3, 2, 3, 1, 4, 3, 2, 2, 3]
zabezpieczenie	1.3	1.00499	[0, 3, 1, 1, 1, 3, 1, 1, 2, 0]
papiery wartościowe	1.2	0.6	[1, 2, 2, 2, 1, 1, 1, 0, 1, 1]
sekurytyzacja	0.2	1.07703	[0, 0, 1, -1, 1, 0, -2, 0, 2, 1]
sekurytyzacje	0.1	0.9434	[0, 0, 0, 0, 2, 0, -2, 0, 1, 0]
sekurytyzować	0.3	1.34536	[2, 1, 0, 0, 2, 0, 1, 0, -3, 0]
sekurytyzowane	1.4	1.0198	[3, 0, 2, 2, 0, 1, 2, 2, 0, 2]
sekurytyzuje	1.6	1.0198	[3, 0, 2, 2, 0, 1, 3, 2, 1, 2]
sekurytyzacja	0.7	0.9	[2, 0, 0, 1, 2, 0, 2, 0, 0, 0]
bezpieczeństwo	1.4	0.8	[1, 2, 3, 2, 1, 1, 2, 0, 1, 1]
bunt	-1.8	1.249	[-3, -4, -2, -2, -2, -2, -1, -1, -2, 1]
obrazoburczy	-1.7	0.64031	[-1, -2, -2, -1, -1, -1, -3, -2, -2, -2]
uwiedziony	-1.5	0.67082	[0, -1, -2, -2, -2, -2, -1, -1, -2, -2]
pewny siebie	2.5	0.80623	[1, 3, 3, 3, 2, 3, 1, 3, 3, 3]
samolubny	-2.1	0.7	[-1, -2, -2, -3, -1, -2, -2, -2, -3, -3]
samolubnie	-1.4	0.91652	[-3, 0, -1, -1, -1, -2, -3, -1, -1, -1]
egoizm	-1.7	0.64031	[-1, -1, -1, -2, -2, -1, -2, -2, -3, -2]
egoizmy	-2.0	1.94936	[-4, -3, -1, -3, -2, -4, 2, 1, -3, -3]
zdanie	0.3	0.64031	[0, 0, 0, 0, 1, 2, 0, 0, 0, 0]
skazany	-0.1	1.3	[0, -2, 2, -1, 0, -2, 2, 0, 0, 0]
zdania	0.2	1.07703	[0, 0, 2, 0, 0, -2, 2, 0, 0, 0]
wyrok	-0.6	1.8	[-2, 0, -3, -2, 2, 3, 0, -1, -1, -2]
sentymentalny	1.3	0.64031	[2, 1, 1, 2, 1, 0, 1, 2, 2, 1]
sentymentalizować	1.2	0.87178	[2, 1, 0, 3, 2, 1, 1, 0, 1, 1]
sentymentalny	0.8	1.16619	[2, 1, 1, 0, 0, 2, 3, -1, 0, 0]
sentymentalizm	0.4	0.91652	[0, 2, 0, 0, 0, -1, 1, 0, 2, 0]
sentymentalizm	1.0	0.63246	[2, 1, 0, 2, 1, 1, 1, 0, 1, 1]
sentymentalizmy	0.4	0.8	[0, 1, 1, 0, 0, 2, 1, 0, 0, -1]
sentymentalista	0.8	0.87178	[2, 1, 0, 2, 0, 1, 2, 0, 0, 0]
sentymentaliści	0.7	0.78102	[0, 0, 1, 0, 0, 1, 1, 2, 0, 2]
sentymentalizmy	0.9	0.83066	[2, 1, 1, 2, 1, 0, 0, 2, 0, 0]
sentymentalizm	1.2	1.46969	[-2, 1, 1, 2, 2, 0, 4, 2, 1, 1]
sentymentalizacja	1.2	0.87178	[0, 1, 2, 0, 1, 1, 3, 1, 2, 1]
sentymentalizmy	0.4	0.8	[0, 1, 0, 1, 0, 0, 0, 2, -1, 1]
bawić się w sentymenty	0.8	1.07703	[2, 0, 0, 2, 0, 2, 1, -1, 2, 0]
sentymentalny	1.1	1.22066	[3, 0, 2, 0, 1, 3, 2, 0, 0, 0]
sentymentalizuje	1.1	1.37477	[3, 0, 1, 0, 1, 4, 2, 0, 0, 0]
sentymentalizm	0.8	0.87178	[1, 1, 1, 1, 2, 0, -1, 1, 0, 2]
uczuciowo	1.9	0.9434	[3, 2, 3, 1, 0, 2, 1, 2, 3, 2]
spokojny	2.0	1.0	[1, 1, 3, 2, 2, 4, 3, 2, 1, 1]
poważny	-0.3	0.45826	[0, -1, 0, -1, -1, 0, 0, 0, 0, 0]
poważnie	-0.7	1.34536	[-3, -2, 0, 0, -1, -2, 2, -1, 0, 0]
powaga	-0.2	1.16619	[0, 2, 0, 0, 0, 0, -3, -1, 0, 0]
ciężki : silny	-1.6	1.8	[-3, -2, -4, 1, -2, -3, 2, -1, -1, -3]
odcięty	-1.5	0.5	[-1, -1, -2, -1, -2, -1, -1, -2, -2, -2]
surowo	-2.0	0.89443	[-2, -1, -1, -2, -2, -1, -3, -2, -4, -2]
surowość	-1.0	1.73205	[0, 0, -1, -4, 1, -2, 0, 1, -1, -4]
ostrzejsze	-1.6	1.49666	[-2, -3, -2, -1, -2, 2, -4, -1, -1, -2]
najsurowsza	-1.5	1.85742	[-4, -1, 2, -2, -2, -3, -4, -1, 1, -1]
seksowny	2.4	0.8	[2, 3, 3, 4, 2, 2, 2, 2, 3, 1]
potrząsnąć	-0.7	0.9	[-2, 0, 0, -2, 1, -1, 0, -1, -1, -1]
wstrząśnięty	-0.3	1.00499	[2, -1, 0, 0, -1, -2, 0, 0, -1, 0]
leże	-1.2	0.4	[-2, -1, -1, -1, -2, -1, -1, -1, -1, -1]
wstrząsy	-1.4	0.8	[-2, -1, -1, -3, -1, -1, 0, -2, -2, -1]
przygotowany w shakerze	-0.3	0.9	[-1, -1, 1, -1, 1, 0, -1, 1, -1, -1]
wstrząs	-1.3	0.78102	[-1, -2, 0, -1, -1, -2, -2, -2, 0, -2]
wstrząsy	-0.8	1.16619	[-2, -1, 0, 0, -1, 2, -2, -1, -2, -1]
shakery	0.3	1.00499	[2, 0, 0, -1, 2, 0, 1, -1, 0, 0]
wstrząsnąć	-0.6	0.4899	[-1, 0, -1, -1, -1, 0, 0, 0, -1, -1]
wstrząsy	-0.5	0.92195	[2, -1, 0, 0, -1, -1, -1, -1, -1, -1]
bardziej chwiejny	-0.9	0.3	[-1, -1, 0, -1, -1, -1, -1, -1, -1, -1]
najbardziej chwiejny	-1.2	0.74833	[-1, 0, 0, -1, -1, -1, -2, -2, -2, -2]
chwiejnie	-0.7	0.45826	[-1, -1, -1, -1, -1, 0, 0, 0, -1, -1]
drżenie	-0.7	1.1	[2, -1, -1, -1, -2, -1, -1, -2, 0, 0]
drżący	-0.7	0.45826	[-1, -1, -1, 0, -1, -1, 0, 0, -1, -1]
chwiejny	-0.9	0.3	[-1, -1, -1, 0, -1, -1, -1, -1, -1, -1]
wstyd	-2.1	0.53852	[-2, -2, -2, -3, -3, -1, -2, -2, -2, -2]
zawstydzony	-2.6	0.4899	[-2, -3, -3, -2, -3, -3, -3, -2, -2, -3]
zawstydzony	-2.3	0.64031	[-2, -2, -2, -3, -3, -3, -3, -1, -2, -2]
wstydliwie	-1.9	0.3	[-2, -2, -2, -2, -2, -2, -2, -1, -2, -2]
zawstydzenie	-2.0	0.89443	[-1, -1, -2, -2, -2, -1, -2, -4, -2, -3]
zawstydzony	-1.0	0.44721	[-1, -1, 0, -1, -1, -1, -1, -2, -1, -1]
haniebny	-2.2	0.6	[-3, -3, -2, -2, -2, -3, -1, -2, -2, -2]
haniebnie	-1.9	0.7	[-2, -3, -1, -3, -1, -2, -2, -1, -2, -2]
wstydliwość	-2.4	0.4899	[-2, -3, -3, -2, -3, -2, -3, -2, -2, -2]
hańby	-2.3	0.78102	[-4, -2, -2, -2, -3, -1, -2, -2, -3, -2]
bezwstydny	-1.4	1.0198	[-1, -1, 1, -2, -3, -1, -2, -2, -1, -2]
bezwstydnie	-1.4	1.0198	[-1, 0, -1, -2, 0, -1, -3, -3, -1, -2]
bezwstyd	-1.4	1.0198	[-1, -3, -2, 1, -2, -1, -2, -2, -1, -1]
bezwstyd	-2.0	1.0	[-2, 0, -2, -4, -2, -1, -2, -3, -2, -2]
wstyd	-1.7	0.9	[-3, -3, -3, -1, -1, -1, -1, -1, -1, -2]
udział	1.2	0.74833	[0, 1, 1, 2, 2, 2, 1, 1, 0, 2]
wspólny	1.4	0.4899	[2, 2, 2, 1, 2, 1, 1, 1, 1, 1]
Akcje	1.2	0.87178	[0, 2, 1, 1, 0, 2, 2, 2, 2, 0]
dzielenie się	1.8	0.6	[2, 2, 1, 2, 2, 3, 1, 1, 2, 2]
rozbity	-2.1	0.7	[-1, -3, -3, -2, -2, -2, -3, -2, -1, -2]
gówno	-2.6	1.0198	[-2, -1, -4, -3, -4, -4, -2, -2, -2, -2]
gówno	-0.3	1.26886	[-4, 0, 0, 0, 0, 0, 0, 0, 1, 0]
gówno	-1.1	1.7	[0, -4, 0, 0, 0, 0, -3, 0, -4, 0]
gówno	-3.1	0.83066	[-3, -4, -4, -3, -4, -3, -1, -3, -3, -3]
gówniarze	-2.6	1.35647	[-2, -3, -4, -3, -3, -3, -2, -4, 1, -3]
gówno	-2.1	1.22066	[-3, 0, -3, 0, -2, -4, -2, -2, -2, -3]
gówno	0.1	1.3	[-2, -2, 0, 2, 0, 0, 0, 0, 1, 2]
wysrane	-1.7	0.64031	[-2, -1, -2, -1, -2, -2, -3, -1, -2, -1]
bardziej gówniany	-2.1	0.83066	[-3, -3, -2, -1, -1, -1, -3, -2, -2, -3]
najbardziej gówniany	-3.4	0.66332	[-3, -4, -3, -4, -4, -4, -3, -3, -4, -2]
gówno	-0.6	1.0198	[-3, 0, 0, 0, 0, -2, 0, 0, -1, 0]
szittimwood	-0.3	0.9	[0, 0, -3, 0, 0, 0, 0, 0, 0, 0]
sranie	-1.8	0.9798	[-1, -2, -2, -1, -3, -1, -1, -2, -4, -1]
gówniany	-2.6	0.8	[-3, -4, -2, -3, -3, -2, -3, -1, -2, -3]
zaszokować	-1.6	0.91652	[0, -3, -1, -2, -1, -2, -2, -1, -3, -1]
szokować	-1.0	1.0	[-3, -1, -1, 0, 0, -2, -1, -2, 0, 0]
wstrząśnięty	-1.3	1.18743	[-2, -1, -1, 0, 0, -2, 0, -2, -1, -4]
ohyda	-0.6	1.49666	[-2, -1, 3, -1, 0, -3, -1, 0, -1, 0]
szokujące	-1.1	0.9434	[-1, -2, -2, -1, -1, 0, 0, -3, 0, -1]
wstrząsający	-1.7	1.34536	[-3, -3, 0, -1, 0, -3, 0, -1, -3, -3]
niemożliwie	-0.7	1.48661	[-2, 0, -1, -3, -3, 0, 2, 0, 0, 0]
odporny na wstrząsy	1.3	0.64031	[1, 0, 1, 1, 2, 2, 1, 2, 1, 2]
wstrząsy	-1.6	0.91652	[-3, -1, 0, -1, -2, -2, -1, -3, -2, -1]
wstrząśnięty	-0.4	0.66332	[-1, -2, 0, 0, 0, 0, 0, 0, 0, -1]
strzelać	-1.4	1.11355	[-1, -4, -1, -1, -2, 0, -2, 0, -1, -2]
krótkowzroczny	-1.2	0.6	[0, -1, -2, -2, -1, -1, -1, -2, -1, -1]
krótkowzroczność	-1.1	1.37477	[-1, -2, -2, -2, -3, -1, 0, 2, 0, -2]
niedobór	-1.0	1.09545	[-2, -2, -1, -2, -1, -1, 2, -1, -1, -1]
niedobory	-0.6	1.0198	[0, -2, -1, -1, 0, -2, 1, 1, -1, -1]
jędza	-0.9	1.04403	[-2, -1, -2, -2, 1, 0, 0, 0, -1, -2]
nieśmiały	-1.0	0.0	[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
bojaźliwy koń	-0.8	0.6	[-1, -1, -1, -1, 0, -1, 0, 0, -2, -1]
nieśmiały	-0.9	0.83066	[-1, -2, -1, 0, -2, 0, 0, 0, -2, -1]
szajlok	-2.1	1.13578	[-2, -2, -2, 0, -3, -3, -3, -3, 0, -3]
nieśmiały	-0.7	1.00499	[0, -3, -1, 0, 0, -2, 0, -1, 0, 0]
nieśmiało	-1.5	1.11803	[0, -2, -3, 0, -1, -3, -2, 0, -2, -2]
szajbusy	-1.4	1.11355	[0, -2, -1, -2, -3, 0, -3, -1, -2, 0]
trwożnie	-0.7	0.45826	[-1, -1, -1, -1, 0, 0, -1, 0, -1, -1]
nieśmiałość	-1.3	1.00499	[-2, 0, -3, 0, -1, -2, -2, -1, -2, 0]
nieśmiałość	-1.2	0.6	[-2, -1, -1, -2, -1, -2, 0, -1, -1, -1]
wstydliwy	-1.6	0.66332	[-2, -1, -2, -3, -2, -1, -1, -1, -1, -2]
oszuści	-0.9	0.7	[0, -2, 0, 0, -2, -1, -1, -1, -1, -1]
chory	-2.3	0.78102	[-1, -2, -3, -2, -2, -4, -3, -2, -2, -2]
oburzać	-1.9	0.7	[-2, -3, -1, -3, -1, -1, -2, -2, -2, -2]
chory	-2.5	0.92195	[-3, -2, -4, -3, -1, -1, -3, -3, -2, -3]
chory	-2.2	0.87178	[-3, -1, -2, -3, -1, -1, -3, -3, -2, -3]
chorzy	-2.2	0.6	[-3, -1, -2, -3, -2, -3, -2, -2, -2, -2]
obrzydliwy	-2.4	0.91652	[-3, -4, -1, -3, -2, -2, -1, -3, -2, -3]
obrzydliwie	-2.1	0.7	[-3, -3, -1, -2, -2, -1, -3, -2, -2, -2]
mdli	-2.0	0.63246	[-2, -1, -2, -2, -3, -2, -1, -2, -3, -2]
westchnienie	0.1	1.22066	[2, -1, -1, -1, 0, 2, 1, 1, -1, -1]
znaczenie	1.1	1.22066	[0, 0, 0, 1, 3, 2, 3, 2, 0, 0]
istotne	0.8	0.9798	[1, 0, 1, 3, 0, 1, 0, 0, 2, 0]
uciszający	-0.5	0.67082	[-2, -1, 0, 0, 0, 0, 0, -1, 0, -1]
sillibub	-0.1	0.3	[0, 0, 0, 0, -1, 0, 0, 0, 0, 0]
głupsze	1.0	0.7746	[1, 1, 0, 2, 0, 1, 1, 2, 2, 0]
głupstwa	0.8	0.74833	[2, 1, 0, 1, 0, 1, 0, 2, 1, 0]
najgłupszy	0.8	0.9798	[0, 1, 1, 1, 1, 0, 3, 1, -1, 1]
głupio	-0.1	1.04403	[1, -1, -1, -1, 2, 1, -1, 0, 0, -1]
sylimanit	0.1	0.3	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
sylimanity	0.2	0.6	[0, 0, 0, 0, 2, 0, 0, 0, 0, 0]
głupota	-0.9	1.22066	[1, -3, -1, 0, 1, -1, -2, -1, -2, -1]
głupoty	-1.2	1.46969	[-3, -2, -3, 0, -2, 0, 1, -2, -2, 1]
głupi	0.1	1.04403	[1, 1, 0, 0, 0, 2, -1, -2, 0, 0]
grzech	-2.6	0.8	[-2, -4, -3, -2, -2, -2, -4, -3, -2, -2]
szczery	1.7	0.78102	[1, 2, 3, 0, 2, 2, 2, 2, 1, 2]
z poważaniem	2.1	1.04403	[1, 3, 2, 4, 2, 3, 1, 1, 3, 1]
szczerość	1.8	0.74833	[3, 1, 1, 2, 2, 3, 1, 2, 2, 1]
szczerszy	2.0	1.0	[1, 3, 3, 2, 3, 2, 1, 3, 0, 2]
najszczerszy	2.0	1.34164	[0, 3, 1, 1, 4, 2, 1, 4, 1, 3]
szczerość	1.5	0.67082	[2, 1, 1, 1, 1, 1, 3, 2, 2, 1]
grzeszny	-2.6	0.8	[-4, -3, -3, -2, -1, -2, -3, -2, -3, -3]
jednomyślny	1.2	0.87178	[1, 2, 0, 0, 3, 2, 1, 1, 1, 1]
złowrogi	-2.9	1.13578	[-4, -4, -1, -3, -1, -4, -3, -3, -2, -4]
grzechy	-2.0	1.0	[-2, -1, -2, -3, -1, -4, -3, -2, -1, -1]
sceptyk	-0.9	1.13578	[0, 0, -1, -1, -1, 0, -2, -2, 1, -3]
sceptyczny	-1.3	0.9	[0, -3, -2, -2, -1, -2, 0, -1, -1, -1]
sceptycznie	-1.2	0.4	[-1, -1, -1, -1, -1, -1, -2, -1, -1, -2]
sceptycyzm	-1.0	0.89443	[0, 0, -1, -1, -1, -1, 0, -1, -3, -2]
sceptycyzm	-1.2	0.9798	[1, -2, 0, -1, -2, -1, -2, -2, -1, -2]
sceptycy	-0.4	0.91652	[-2, 0, 0, -1, -1, 1, -1, 0, 1, -1]
zatrzasnąć	-1.6	1.11355	[-2, -1, -3, -1, -3, -2, -1, -2, 1, -2]
ciąć	-1.1	1.22066	[-2, -3, -2, 0, -2, 0, -1, -2, 0, 1]
pocięte	-0.9	0.83066	[-2, -1, -2, -1, -1, 0, 1, -1, -1, -1]
ukośniki	-0.8	0.6	[0, -1, -2, -1, 0, 0, -1, -1, -1, -1]
cięcie	-1.1	1.86815	[-3, -2, -3, -3, 3, 1, 0, -1, -2, -1]
niewolnictwo	-3.8	0.4	[-4, -3, -4, -3, -4, -4, -4, -4, -4, -4]
